ID,Route,Direction,Milepost_S,Milepost_E,Distance,Slope,Radius,Curve_Length,Num_Lanes,Delta_Slope,Delta_Radius,Delta_Lanes,AADT,Max_Speed,Min_Speed,Mean_Speed,Consequence,Causal_Factor
10253,영동선,1,106.05,106.54,0.49,-2.93,0,720,2,1.719,0,0,28838,100,108,108,0,0
10254,영동선,1,106.54,107.13,0.59,-2.93,1200,590,2,0,-1200,0,28838,100,108,108.13,0,0
10255,영동선,1,107.13,107.16,0.03,-2.93,0,340,2,0,1200,0,28838,100,100,100,0,0
10256,영동선,1,107.16,107.3,0.14,2.579,0,340,2,-5.509,0,0,28838,100,108.2,108.2,0,0
10257,영동선,1,107.3,107.47,0.17,0.351,0,340,2,2.228,0,0,28838,100,108.2,108.2,0,0
10258,영동선,1,107.47,107.8,0.33,0.351,710,580,2,0,-710,0,28838,100,108.3,108.45,0,0
10259,영동선,1,107.8,108,0.2,0.723,710,580,2,-0.372,0,0,28838,100,108.8,108.8,0,0
10260,영동선,1,108,108.05,0.05,-1.074,710,580,2,1.797,0,0,28838,100,100,100,0,0
10261,영동선,1,108.05,108.33,0.28,-1.074,0,280,2,0,710,0,28838,100,107.1,107.63,0,0
10262,영동선,1,108.33,108.34,0.01,-1.074,710,490,2,0,-710,0,28838,100,100,100,0,0
10263,영동선,1,108.34,108.58,0.24,1.919,710,490,2,-2.993,0,0,28838,100,107.2,107.45,0,0
10264,영동선,1,108.58,108.82,0.24,0.83,710,490,2,1.089,0,0,28838,100,108.1,108.25,0,0
10265,영동선,1,108.82,109.02,0.2,1.133,3000,300,2,-0.303,-2290,0,28838,100,100,100,0,0
10266,영동선,1,109.02,109.12,0.1,-0.303,3000,300,2,1.436,0,0,28838,100,108.7,108.7,0,0
10267,영동선,1,109.12,109.33,0.21,-0.303,0,210,2,0,3000,0,28838,100,108.7,108.7,0,0
10268,영동선,1,109.33,109.68,0.35,-0.303,710,350,2,0,-710,0,28838,100,108.4,108.4,0,0
10269,영동선,1,109.68,109.94,0.26,-0.303,710,560,2,0,0,0,28838,100,108,108,0,0
10270,영동선,1,109.94,110.14,0.2,0.62,710,560,2,-0.923,0,0,28838,100,108,108,0,0
10271,영동선,1,110.14,110.24,0.1,0.317,710,560,2,0.303,0,0,28838,100,100,100,0,0
10272,영동선,1,110.24,110.46,0.22,0.317,0,670,2,0,710,0,28838,100,108.1,108.1,0,0
10273,영동선,1,110.46,110.66,0.2,0.283,0,670,2,0.034,0,0,28838,100,100,100,0,0
10274,영동선,1,110.66,110.91,0.25,2.162,0,670,2,-1.879,0,0,28838,100,107.7,107.7,0,0
10275,영동선,1,110.91,110.98,0.07,2.162,1200,1440,2,0,-1200,0,28838,100,106.7,106.7,0,0
10276,영동선,1,110.98,111.07,0.09,0,1200,1440,2,2.162,0,0,28838,100,100,100,0,0
10277,영동선,1,111.07,111.39,0.32,2.507,1200,1440,2,-2.507,0,0,28838,100,107.1,107.1,0,0
10278,영동선,1,111.39,111.5,0.11,-1.122,1200,1440,2,3.629,0,0,28838,100,100,100,1,1
10279,영동선,1,111.5,111.66,0.16,-1.009,1200,1440,2,-0.113,0,0,28838,100,108,108,0,0
10280,영동선,1,111.66,111.95,0.29,2.1629,1200,1440,2,-3.1719,0,0,28838,100,107.4,107.4,0,0
10281,영동선,1,111.95,112.28,0.33,1.041,1200,1440,2,1.1219,0,0,28838,100,107.3,107.3,0,0
10282,영동선,1,112.28,112.35,0.07,1.9659,1200,1440,2,-0.9249,0,0,28838,100,107.7,107.7,0,0
10283,영동선,1,112.35,112.52,0.17,1.9659,0,1100,2,0,1200,0,28838,100,107.4,107.4,0,0
10284,영동선,1,112.52,112.8,0.28,-0.925,0,1100,2,2.8909,0,0,28838,100,107.6,107.95,0,0
10285,영동선,1,112.8,113.06,0.26,2.7341,0,1100,2,-3.6591,0,0,28838,100,108.3,108.65,0,0
10286,영동선,1,113.06,113.26,0.2,1.809,0,1100,2,0.9251,0,0,28838,100,107.4,107.93,0,0
10287,영동선,1,113.26,113.45,0.19,0.7829,0,1100,2,1.0261,0,0,28838,100,107.6,107.75,0,0
10288,영동선,1,113.45,113.46,0.01,0.7829,1200,930,2,0,-1200,0,28838,100,100,100,0,0
10289,영동선,1,113.46,113.64,0.18,1.026,1200,930,2,-0.2431,0,0,28838,100,108,108,0,0
10290,영동선,1,113.64,113.84,0.2,1.5989,1200,930,2,-0.5729,0,0,28838,100,108,108,0,0
10291,영동선,1,113.84,114.38,0.54,2.652,1200,930,2,-1.0531,0,0,28838,100,108.2,108.3,0,0
10292,영동선,1,114.38,114.54,0.16,0.125,0,1000,2,2.527,1200,0,28579,100,100,100,0,0
10293,영동선,1,114.54,114.64,0.1,2.5,0,1000,2,-2.375,0,0,28579,100,108.5,108.5,0,0
10294,영동선,1,114.64,114.84,0.2,1.96,0,1000,2,0.54,0,0,28579,100,100,100,0,0
10295,영동선,1,114.84,115.38,0.54,0.54,0,1000,2,1.42,0,0,28579,100,108.6,108.6,0,0
10296,영동선,1,115.38,115.58,0.2,1.54,1800,790,2,-1,-1800,0,28579,100,100,100,0,0
10297,영동선,1,115.58,115.84,0.26,1,1800,790,2,0.54,0,0,28579,100,108.6,108.6,0,0
10298,영동선,1,115.84,116.16,0.32,3.534,1800,790,2,-2.534,0,0,28579,100,108.4,108.4,0,0
10299,영동선,1,116.16,116.17,0.01,2.534,1800,790,2,1,0,0,28579,100,100,100,0,0
10300,영동선,1,116.17,116.72,0.55,2.534,0,550,2,0,1800,0,28579,100,108.2,108.25,0,0
10301,영동선,1,116.72,116.74,0.02,2.534,710,430,2,0,-710,0,28579,100,100,100,0,0
10302,영동선,1,116.74,117.15,0.41,4.7761,710,430,2,-2.2421,0,0,28579,100,108.4,108.4,0,0
10303,영동선,1,117.15,117.54,0.39,4.7761,0,450,2,0,710,0,28579,100,108.2,108.25,0,0
10304,영동선,1,117.54,117.6,0.06,2.242,0,450,2,2.5341,0,0,28579,100,100,100,0,0
10305,영동선,1,117.6,117.68,0.08,2.242,16500,400,2,0,-16500,0,28579,100,100,100,0,0
10306,영동선,1,117.68,118,0.32,1.1,16500,400,2,1.142,0,0,28579,100,108,108,0,0
10307,영동선,1,118,118.08,0.08,1.1,0,600,2,0,16500,0,28579,100,100,100,0,0
10308,영동선,1,118.08,118.6,0.52,1.1,0,600,2,0,0,0,28579,100,108,108.05,0,0
10309,영동선,1,118.6,119.8,1.2,1.1,3000,1900,2,0,-3000,0,28579,100,98.5,104.15,0,0
10310,영동선,1,119.8,120.2,0.4,3.6,3000,1900,2,-2.5,0,0,28579,97.3,97.3,97.3,0,0
10311,영동선,1,120.2,120.5,0.3,-2.5,3000,1900,2,6.1,0,0,28579,99.8,99.8,99.8,0,0
10312,영동선,1,120.5,120.55,0.05,-2.5,0,560,2,0,3000,0,28579,100,100,100,0,0
10313,영동선,1,120.55,120.85,0.3,5.3003,0,560,2,-7.8003,0,0,28579,100,104.6,104.6,0,0
10314,영동선,1,120.85,121.06,0.21,2.8,0,560,2,2.5003,0,0,28579,100,107.4,107.4,0,0
10315,영동선,1,121.06,121.16,0.1,2.8,800,540,2,0,-800,0,28579,100,100,100,0,0
10316,영동선,1,121.16,121.56,0.4,4.0501,800,540,2,-1.2501,0,0,28579,100,108,108.2,0,0
10317,영동선,1,121.56,121.6,0.04,-1.25,800,540,2,5.3001,0,0,28579,100,100,100,0,0
10318,영동선,1,121.6,122.02,0.42,-1.25,0,420,2,0,800,0,28579,100,107.6,107.91,0,0
10319,영동선,1,122.02,122.06,0.04,-1.25,710,250,2,0,-710,0,28579,100,100,100,0,0
10320,영동선,1,122.06,122.26,0.2,0.4979,710,250,2,-1.7479,0,0,28579,100,108.1,108.1,0,0
10321,영동선,1,122.26,122.27,0.01,-0.752,710,250,2,1.2499,0,0,28579,100,100,100,0,0
10322,영동선,1,122.27,122.46,0.19,-0.752,0,190,2,0,710,0,28579,100,108.4,108.55,0,0
10323,영동선,1,122.46,122.6,0.14,-0.752,710,396,2,0,-710,0,28579,100,108.8,108.8,0,0
10324,영동선,1,122.6,122.8,0.2,0.4479,710,396,2,-1.1999,0,0,28579,100,106.6,107.71,1,1
10325,영동선,1,122.8,122.856,0.056,-1.2,710,396,2,1.6479,0,0,28579,100,107.9,107.9,0,0
10326,영동선,1,122.856,122.92,0.064,-1.2,0,224,2,0,710,0,28579,100,107.9,107.9,0,0
10327,영동선,1,122.92,123.04,0.12,-1.2,0,224,2,0,0,0,28579,100,108,108,0,0
10328,영동선,1,123.04,123.08,0.04,0,0,224,2,-1.2,0,0,28579,100,100,100,0,0
10329,영동선,1,123.08,123.16,0.08,0,800,760,2,0,-800,0,18198,100,108,108,0,0
10330,영동선,1,123.16,123.84,0.68,2.15,800,760,2,-2.15,0,0,18198,100,107.9,108.38,0,0
10331,영동선,1,123.84,124.1,0.26,2.15,0,410,2,0,800,0,18198,100,108.9,108.9,0,0
10332,영동선,1,124.1,124.25,0.15,0,0,410,2,2.15,0,0,18198,100,100,100,0,0
10333,영동선,1,124.25,124.26,0.01,0,2000,490,2,0,-2000,0,18198,100,100,100,0,0
10334,영동선,1,124.26,124.32,0.06,-2.71,2000,490,2,2.71,0,0,18198,100,108.7,108.7,0,0
10335,영동선,1,124.32,124.46,0.14,0,2000,490,2,-2.71,0,0,18198,100,100,100,0,0
10336,영동선,1,124.46,124.6,0.14,2.7095,2000,490,2,-2.7095,0,0,18198,100,108.5,108.5,0,0
10337,영동선,1,124.6,124.74,0.14,2.9959,2000,490,2,-0.2864,0,0,18198,100,100,100,0,0
10338,영동선,1,124.74,125.82,1.08,2.9959,1000,1420,2,0,1000,0,18198,100,107.8,108.12,0,0
10339,영동선,1,125.82,126.16,0.34,-0.5,1000,1420,2,3.4959,0,0,18198,100,107.8,107.8,0,0
10340,영동선,1,126.16,126.22,0.06,-0.5,0,2550,2,0,1000,0,18198,100,100,100,0,0
10341,영동선,1,126.22,127.26,1.04,-2.9706,0,2550,2,2.4706,0,0,18198,100,107.8,107.85,0,0
10342,영동선,1,127.26,128.06,0.8,-2.3632,0,2550,2,-0.6074,0,0,18198,100,107.7,107.75,0,0
10343,영동선,1,128.06,128.71,0.65,0.5,0,2550,2,-2.8632,0,0,18198,100,107.8,107.85,0,0
10344,영동선,1,128.71,129.4,0.69,0.5,790,1140,2,0,-790,0,18198,100,108,108,1,4
10345,영동선,1,129.4,129.85,0.45,2.125,790,1140,2,-1.625,0,0,18198,100,108,108,0,0
10346,영동선,1,129.85,129.96,0.11,2.125,0,210,2,0,790,0,18198,100,100,100,0,0
10347,영동선,1,129.96,130.06,0.1,0.5937,0,210,2,1.5313,0,0,18198,100,108,108,0,0
10348,영동선,1,130.06,130.28,0.22,0.5937,700,620,2,0,-700,0,16052,100,100,100,0,0
10349,영동선,1,130.28,130.68,0.4,2.6296,700,620,2,-2.0359,0,0,16052,100,107.9,107.9,0,0
10350,영동선,1,130.68,130.82,0.14,2.6296,0,460,2,0,700,0,16052,100,100,100,0,0
10351,영동선,1,130.82,131.14,0.32,-2.9839,0,460,2,5.6135,0,0,16052,100,108,108.15,0,0
10352,영동선,1,131.14,131.44,0.3,-2.9839,700,470,2,0,-700,0,16052,100,108.4,108.47,0,0
10353,영동선,1,131.44,131.61,0.17,1.5729,700,470,2,-4.5568,0,0,16052,100,98.9,102.57,0,0
10354,영동선,1,131.61,132.4,0.79,1.5729,0,810,2,0,700,0,16052,100,98.7,105.35,0,0
10355,영동선,1,132.4,132.42,0.02,2.9921,0,810,2,-1.4192,0,0,16052,100,100,100,0,0
10356,영동선,1,132.42,133.66,1.24,2.9921,2200,1680,2,0,-2200,0,16052,100,107.2,107.6,0,0
10357,영동선,1,133.66,134.1,0.44,-2.9829,2200,1680,2,5.975,0,0,16052,100,43.8,70,0,0
10358,영동선,1,134.1,134.16,0.06,-2.9829,0,680,2,0,2200,0,16052,84.7,49.2,67.43,0,0
10359,영동선,1,134.16,134.6,0.44,2.9829,0,680,2,-5.9658,0,0,16052,100,95.3,105.67,0,0
10360,영동선,1,134.6,134.78,0.18,-2.9829,0,680,2,5.9658,0,0,16052,100,108.1,108.27,0,0
10361,영동선,1,134.78,135.23,0.45,-2.9829,1000,450,2,0,-1000,0,16052,100,107.6,107.78,0,0
10362,영동선,1,135.23,135.42,0.19,-2.9829,0,1220,2,0,1000,0,16052,100,107.6,107.6,0,0
10363,영동선,1,135.42,136.45,1.03,4,0,1220,2,-6.9829,0,0,16052,100,99.4,106,0,0
10364,영동선,1,136.45,136.95,0.5,4,5000,500,2,0,-5000,0,16052,100,97.8,101.4,0,0
10365,영동선,1,136.95,137.28,0.33,4,0,330,2,0,5000,0,16052,100,107.8,108.23,0,0
10366,영동선,1,137.28,137.9,0.62,4,700,860,2,0,-700,0,16052,100,108.2,108.23,0,0
10367,영동선,1,137.9,138.14,0.24,-3.4898,700,860,2,7.4898,0,0,16052,100,100,100,0,0
10368,영동선,1,138.14,138.63,0.49,-3.4898,0,490,2,0,700,0,16052,100,107.8,107.9,0,0
10369,영동선,1,138.63,139.82,1.19,-3.4898,1500,1190,2,0,-1500,0,16052,100,107.7,107.87,0,0
10370,영동선,1,139.82,139.86,0.04,-3.4898,0,280,2,0,1500,0,16052,100,108.3,108.3,0,0
10371,영동선,1,139.86,140.1,0.24,2.9,0,280,2,-6.3898,0,0,16052,100,100,100,0,0
10372,영동선,1,140.1,141.29,1.19,2.9,1050,1190,2,0,-1050,0,16052,100,107.5,107.73,0,0
10373,영동선,1,141.29,141.46,0.17,2.9,0,1930,2,0,1050,0,15602,100,107.7,107.7,0,0
10374,영동선,1,141.46,142.4,0.94,0.5361,0,1930,2,2.3639,0,0,15602,100,107.8,108.13,0,0
10375,영동선,1,142.4,142.6,0.2,0.535,0,1930,2,0.0011,0,0,15602,100,108.6,108.6,0,0
10376,영동선,1,142.6,143.22,0.62,2,0,1930,2,-1.465,0,0,15602,100,108.3,108.3,0,0
10377,영동선,1,143.22,143.46,0.24,2,1500,520,2,0,-1500,0,15602,100,108.1,108.1,0,0
10378,영동선,1,143.46,143.74,0.28,4.4115,1500,520,2,-2.4115,0,0,15602,100,108,108,0,0
10379,영동선,1,143.74,144.28,0.54,4.4115,0,540,2,0,1500,0,15602,100,106.6,107.3,0,0
10380,영동선,1,144.28,144.58,0.3,4.4115,3046,920,2,0,-3046,0,15602,100,103.8,103.8,0,0
10381,영동선,1,144.58,145.2,0.62,0.9483,3046,920,2,3.4632,0,0,15602,100,101.8,101.85,0,0
10382,영동선,1,145.2,146.32,1.12,0.9483,630,1610,2,0,2416,0,15602,100,102,106.14,0,0
10383,영동선,1,146.32,146.81,0.49,4.7989,630,1610,2,-3.8506,0,0,15602,100,107.8,107.85,0,0
10384,영동선,1,146.81,147.31,0.5,4.7989,620,500,2,0,10,0,15602,100,107.8,107.8,0,0
10385,영동선,1,147.31,147.95,0.64,4.7989,0,640,2,0,620,0,15602,100,107.8,108.06,0,0
10386,영동선,1,147.95,148.06,0.11,4.7989,1000,1160,2,0,-1000,0,15602,100,108.8,108.8,0,0
10387,영동선,1,148.06,149.11,1.05,3,1000,1160,2,1.7989,0,0,15602,100,107.9,108.21,0,0
10388,영동선,1,149.11,149.12,0.01,3,500,780,2,0,500,0,15602,100,100,100,1,1
10389,영동선,1,149.12,149.22,0.1,3,500,780,2,0,0,0,15602,100,100,100,0,0
10390,영동선,1,149.22,149.89,0.67,5,500,780,2,-2,0,0,15602,100,108.5,108.63,0,0
10391,영동선,1,149.89,150.74,0.85,5,723,850,2,0,-223,0,15602,100,108.4,108.57,0,0
10392,영동선,1,150.74,151.07,0.33,5,0,330,2,0,723,0,15602,100,108.1,108.1,0,0
10393,영동선,1,151.07,151.51,0.44,5,700,440,2,0,-700,0,15602,100,104.4,105.95,0,0
10394,영동선,1,151.51,152.08,0.57,5,700,570,2,0,0,0,15602,99.8,97.8,99.13,0,0
10395,영동선,1,152.08,152.28,0.2,5,0,400,2,0,700,0,15602,100,100,100,0,0
10396,영동선,1,152.28,152.48,0.2,-0.625,0,400,2,5.625,0,0,15602,100,104.2,104.2,0,0
10397,영동선,1,152.48,152.92,0.44,-0.625,1000,880,2,0,-1000,0,15602,100,107.2,108.04,0,0
10398,영동선,1,152.92,153.36,0.44,1.5,1000,880,2,-2.125,0,0,15602,100,108.1,108.1,0,0
10399,영동선,1,153.36,153.98,0.62,1.5,1740,1390,2,0,-740,0,15602,100,107.4,107.57,0,0
10400,영동선,1,153.98,154.75,0.77,-4,1740,1390,2,5.5,0,0,15602,100,107.7,107.87,0,0
10401,영동선,1,154.75,155.26,0.51,-4,1100,510,2,0,640,0,15602,100,107.3,108.26,0,0
10402,영동선,1,155.26,155.42,0.16,-4,0,360,2,0,1100,0,15602,100,107.8,107.9,0,0
10403,영동선,1,155.42,155.62,0.2,-1.6,0,360,2,-2.4,0,0,15602,100,107.9,107.9,0,0
10404,영동선,1,155.62,156.33,0.71,-1.6,900,710,2,0,-900,0,15602,100,107.7,107.96,0,0
10405,영동선,1,156.33,156.84,0.51,-1.6,900,970,2,0,0,0,15602,100,107.9,108.1,0,0
10406,영동선,1,156.84,157.3,0.46,2.447,900,970,2,-4.047,0,0,15602,100,108.3,108.33,0,0
10407,영동선,1,157.3,157.74,0.44,2.447,860,920,2,0,40,0,15602,100,107.6,108,0,0
10408,영동선,1,157.74,158.22,0.48,-2.9,860,920,2,5.347,0,0,15602,100,107.4,107.4,0,0
10409,영동선,1,158.22,158.26,0.04,-2.9,0,320,2,0,860,0,15602,100,100,100,0,0
10410,영동선,1,158.26,158.54,0.28,-2.9,0,320,2,0,0,0,15602,100,107.8,107.8,0,0
10411,영동선,1,158.54,158.7,0.16,-2.9,960,340,2,0,-960,0,15602,100,108.2,108.2,0,0
10412,영동선,1,158.7,158.88,0.18,1.656,960,340,2,-4.556,0,0,15602,100,108.2,108.2,0,0
10413,영동선,1,158.88,159.1,0.22,1.656,0,220,2,0,960,0,15602,100,108.1,108.1,0,0
10414,영동선,1,159.1,159.22,0.12,1.656,700,220,2,0,-700,0,15602,100,100,100,0,0
10415,영동선,1,159.22,159.32,0.1,-2.647,700,220,2,4.303,0,0,15602,100,108,108,0,0
10416,영동선,1,159.32,159.56,0.24,-2.647,1550,940,2,0,-850,0,15155,100,107.7,107.7,0,0
10417,영동선,1,159.56,160.02,0.46,-0.674,1550,940,2,-1.973,0,0,15155,100,107.1,107.1,0,0
10418,영동선,1,160.02,160.26,0.24,0.729,1550,940,2,-1.403,0,0,15155,100,100,100,0,0
10419,영동선,1,160.26,160.66,0.4,0.729,1000,400,2,0,550,0,15155,100,107.6,107.6,0,0
10420,영동선,1,160.66,160.72,0.06,0.729,1000,200,2,0,0,0,15155,100,100,100,0,0
10421,영동선,1,160.72,160.86,0.14,2.242,1000,200,2,-1.513,0,0,15155,100,100,100,0,0
10422,영동선,1,160.86,161.11,0.25,2.242,0,250,2,0,1000,0,15155,100,107.7,107.7,0,0
10423,영동선,1,161.11,161.32,0.21,2.242,1000,370,2,0,-1000,0,15155,100,107.8,107.8,0,0
10424,영동선,1,161.32,161.48,0.16,2.571,1000,370,2,-0.329,0,0,15155,100,100,100,0,0
10425,영동선,1,161.48,162.18,0.7,2.571,0,720,2,0,1000,0,15155,100,107.9,107.98,0,0
10426,영동선,1,162.18,162.2,0.02,1.434,0,720,2,1.137,0,0,15155,100,100,100,0,0
10427,영동선,1,162.2,162.39,0.19,1.434,2000,190,2,0,-2000,0,15155,100,108.3,108.3,0,0
10428,영동선,1,162.39,162.66,0.27,1.434,0,270,2,0,2000,0,15155,100,108.3,108.3,0,0
10429,영동선,1,162.66,162.9,0.24,1.434,800,240,2,0,-800,0,15155,100,107.7,107.97,0,0
10430,영동선,1,162.9,163.26,0.36,1.434,0,360,2,0,800,0,15155,100,107.6,108,0,0
10431,영동선,1,163.26,163.48,0.22,1.434,800,220,2,0,-800,0,15155,100,108.3,108.3,0,0
10432,영동선,1,163.48,163.7,0.22,1.434,0,300,2,0,800,0,15155,100,108.3,108.3,1,1
10433,영동선,1,163.7,163.78,0.08,4.995,0,300,2,-3.561,0,0,15155,100,108.1,108.1,0,0
10434,영동선,1,163.78,164.01,0.23,4.995,700,230,2,0,-700,0,15155,100,108,108,0,0
10435,영동선,1,164.01,164.41,0.4,4.995,0,400,2,0,700,0,15155,100,105.1,106.55,0,0
10436,영동선,1,164.41,164.65,0.24,4.995,1000,240,2,0,-1000,0,15155,100,100.1,100.1,0,0
10437,영동선,1,164.65,165.31,0.66,4.995,0,660,2,0,1000,0,15155,97.9,97.6,97.7,0,0
10438,영동선,1,165.31,165.56,0.25,4.995,160,360,2,0,-160,0,15155,100,100,100,0,0
10439,영동선,1,165.56,165.67,0.11,1.485,160,360,2,3.51,0,0,15155,100,100,100,0,0
10440,영동선,1,165.67,166.22,0.55,1.485,0,640,2,0,160,0,15155,100,100,100,0,0
10441,영동선,1,166.22,166.31,0.09,3.915,0,640,2,-2.43,0,0,15155,100,100,100,0,0
10442,영동선,1,166.31,166.52,0.21,3.915,1000,210,2,0,-1000,0,15155,100,100,100,0,0
10443,영동선,1,166.52,167.1,0.58,3.915,0,580,2,0,1000,0,15155,100,100,100,0,0
10444,영동선,1,167.1,167.12,0.02,3.915,1000,290,2,0,-1000,0,15155,100,100,100,0,0
10445,영동선,1,167.12,167.39,0.27,1.433,1000,290,2,2.482,0,0,15155,100,100,100,0,0
10446,영동선,1,167.39,167.98,0.59,1.433,0,590,2,0,1000,0,15155,100,100,100,0,0
10447,영동선,1,167.98,168.06,0.08,1.433,1000,80,2,0,-1000,0,15155,100,100,100,0,0
10448,영동선,1,168.06,168.52,0.46,1.433,0,4680,2,0,1000,0,15155,100,100,100,0,0
10449,영동선,1,168.52,168.58,0.06,1.432,0,4680,2,0.001,0,0,15155,100,100,100,0,0
10450,영동선,1,168.58,168.9,0.32,0,0,4680,2,1.432,0,0,15155,100,100,100,0,0
10451,영동선,1,168.9,172.66,3.76,-1.507,0,4680,2,1.507,0,0,15155,98,96.6,97.25,0,0
10452,영동선,1,172.66,172.74,0.08,0,0,4680,2,-1.507,0,0,15155,100,100,100,0,0
10453,영동선,1,172.74,172.95,0.21,0,1300,540,2,0,-1300,0,15155,97.2,96.9,97.05,0,0
10454,영동선,1,172.95,173.28,0.33,-4,1300,540,2,4,0,0,15155,99.6,96.8,97.56,0,0
10455,영동선,1,173.28,174.33,1.05,-4,0,1050,2,0,1300,0,15155,100,98.1,105.17,0,0
10456,영동선,1,174.33,174.42,0.09,-4,1500,250,2,0,-1500,0,15155,100,100,100,0,0
10457,영동선,1,174.42,174.58,0.16,-2.517,1500,250,2,-1.483,0,0,15155,100,107.8,107.8,0,0
10458,영동선,1,174.58,175.02,0.44,-2.517,0,570,2,0,1500,0,15155,100,100,100,0,0
10459,영동선,1,175.02,175.15,0.13,-0.953,0,570,2,-1.564,0,0,15155,100,100,100,0,0
10460,영동선,1,175.15,175.77,0.62,-0.953,1400,620,2,0,-1400,0,15155,100,100,100,0,0
10461,영동선,1,175.77,176.29,0.52,-0.953,0,520,2,0,1400,0,15155,100,100,100,0,0
10462,영동선,1,176.29,176.59,0.3,-0.953,6000,300,2,0,-6000,0,15155,100,100,100,0,0
10463,영동선,1,176.59,176.69,0.1,-0.953,6000,260,2,0,0,0,15155,100,100,100,0,0
10464,영동선,1,176.69,176.85,0.16,-0.344,6000,260,2,-0.609,0,0,15155,100,100,100,0,0
10465,영동선,1,176.85,177.308,0.458,-0.344,0,458,2,0,6000,0,15799,100,107.9,107.9,0,0
10466,영동선,1,177.308,177.33,0.022,-0.344,350,112,2,0,-350,0,15799,100,100,100,0,0
10467,영동선,1,177.33,177.42,0.09,-2.269,350,112,2,1.925,0,0,15799,100,108.3,108.3,0,0
10468,영동선,1,177.42,178.115,0.695,-2.269,1000,882,2,0,-650,0,15799,100,108.9,108.95,0,0
10469,영동선,1,178.115,178.302,0.187,0.813,1000,882,2,-3.082,0,0,15799,100,108.9,108.9,0,0
10470,영동선,1,178.302,178.43,0.128,0.813,350,128,2,0,650,0,15799,100,108.1,108.1,0,0
10471,영동선,1,178.43,180.17,1.74,0.813,0,1859,2,0,350,0,15799,100,96.7,103.48,0,0
10472,영동선,1,180.17,180.289,0.119,-4.995,0,1859,2,5.808,0,0,15799,100,100,100,1,1
10473,영동선,1,180.289,180.69,0.401,-4.995,2000,401,2,0,-2000,0,15799,100,105.1,106.35,0,0
10474,영동선,1,180.69,180.7,0.01,-4.995,0,198,2,0,2000,0,15799,100,100,100,0,0
10475,영동선,1,180.7,180.888,0.188,-0.33,0,198,2,-4.665,0,0,15799,100,100,100,0,0
10476,영동선,1,180.888,181.074,0.186,-0.33,2000,186,2,0,-2000,0,15799,100,108.3,108.3,0,0
10477,영동선,1,181.074,181.51,0.436,-0.33,0,536,2,0,2000,0,15799,100,108.3,108.35,0,0
10478,영동선,1,181.51,181.61,0.1,2.979,0,536,2,-3.309,0,0,15799,100,100,100,0,0
10479,영동선,1,181.61,181.77,0.16,2.979,400,160,2,0,-400,0,15799,100,108.3,108.3,0,0
10480,영동선,1,181.77,182.044,0.274,2.979,1000,274,2,0,-600,0,15799,100,108.4,108.4,0,0
10481,영동선,1,182.044,182.204,0.16,2.979,400,160,2,0,600,0,15799,100,108.2,108.2,0,0
10482,영동선,1,182.204,182.386,0.182,2.979,404.7,182,2,0,-4.7,0,15799,100,108.1,108.1,0,0
10483,영동선,1,182.386,182.44,0.054,2.979,900,468,2,0,-495.3,0,14751,100,100,100,0,0
10484,영동선,1,182.44,182.69,0.25,0.891,900,468,2,2.088,0,0,14751,100,108,108,0,0
10485,영동선,1,182.69,182.854,0.164,-0.891,900,468,2,1.782,0,0,14751,100,108,108,0,0
10486,영동선,1,182.854,182.99,0.136,-0.891,344.58,136,2,0,555.42,0,14751,100,100,100,0,0
10487,영동선,1,182.99,183.1,0.11,0.3,300,110,2,-1.191,44.58,0,14751,100,100,100,0,0
10488,영동선,1,183.1,183.47,0.37,0.3,800,630,2,0,-500,0,14751,100,107.9,108,0,0
10489,영동선,1,183.47,183.73,0.26,1.253,800,630,2,-0.953,0,0,14751,100,100,100,0,0
10490,영동선,1,183.73,183.81,0.08,1.253,300,110,2,0,500,0,14751,100,108.4,108.4,0,0
10491,영동선,1,183.81,183.84,0.03,-0.9478,300,110,2,2.2008,0,0,14751,100,100,100,0,0
10492,영동선,1,183.84,184.04,0.2,-0.9478,0,210,2,0,300,0,14751,100,100,100,0,0
10493,영동선,1,184.04,184.05,0.01,0.734,0,210,2,-1.6818,0,0,14751,100,100,100,0,0
10494,영동선,1,184.05,184.09,0.04,0.734,360,160,2,0,-360,0,14751,100,100,100,0,0
10495,영동선,1,184.09,184.21,0.12,0.5968,360,160,2,0.1372,0,0,14751,100,108.2,108.2,0,0
10496,영동선,1,184.21,184.635,0.425,0.5968,800,425,2,0,-440,0,14751,100,107.9,107.9,0,0
10497,영동선,1,184.635,184.69,0.055,0.5968,360,420,2,0,440,0,14751,100,100,100,0,0
10498,영동선,1,184.69,185.055,0.365,1.724,360,420,2,-1.1272,0,0,14751,100,107.9,107.95,0,0
10499,영동선,1,185.055,185.19,0.135,1.724,273,135,2,0,87,0,14751,100,100,100,0,0
10500,영동선,1,185.19,185.27,0.08,1.724,540,423,2,0,-267,0,14751,100,108,108,0,0
10501,영동선,1,185.27,185.613,0.343,0.333,540,423,2,1.391,0,0,14751,100,107.9,107.9,0,0
10502,영동선,1,185.613,185.751,0.138,0.333,273,138,2,0,267,0,14751,100,107.2,107.2,0,0
10503,영동선,1,185.751,186.176,0.425,0.333,1600,425,2,0,-1327,0,14751,100,101.7,103.2,0,0
10504,영동선,1,186.176,186.29,0.114,0.333,0,959,2,0,1600,0,14751,100,107.4,107.4,0,0
